,ref1,ref2,length,similarity
3208,Bekhorot 39b:6-7,Kiddushin 25b:1-2,206,0.9563106796116505
3209,Makkot 9b:9,Sanhedrin 8b:6,168,0.7537091988130564
3210,Arakhin 14b:16,Pesachim 45a:8,105,0.6772908366533864
3211,Menachot 97a:8,Yevamot 14a:9,119,0.6177606177606177
3212,Eruvin 64b:10,Nedarim 77b:3,119,0.3958333333333333
3213,Chagigah 15b:6,Moed Katan 17a:5,200,0.7815533980582524
3214,Kiddushin 35b:10-11,Makkot 21a:6-7,217,0.5655172413793104
3215,Chullin 7a:5-6,Yevamot 16a:13-14,170,0.712468193384224
3216,Chullin 7a:8,Gittin 7a:3,95,0.8294930875576036
3217,Bava Kamma 7b:20,Gittin 49b:14,146,0.4418604651162791
3218,Keritot 17b:5,Shabbat 71a:5,107,0.016483516483516484
3219,Makkot 22b:12,Temurah 3b:15,178,0.41530054644808745
3220,Kiddushin 78b:9-10,Yevamot 47a:9-10,275,0.44274809160305345
3221,Yevamot 61b:8,Yevamot 76a:9,101,0.504
3222,Menachot 103a:5-8,Menachot 81b:9-12,344,0.030054644808743168
3223,Yevamot 13b:4,Yevamot 92a:18-92b:1,145,0.7251461988304093
3224,Eruvin 93a:17-93b:1,Gittin 15b:9,84,0.9047619047619048
3225,Horayot 12b:22,Nedarim 62a:12-62b:1,128,0.44226044226044225
3226,Meilah 7a:12,Temurah 18b:12,122,0.4984423676012461
3227,Gittin 90b:7,Sanhedrin 22a:16,242,0.9371196754563894
3228,Menachot 69b:1,Shabbat 58a:14,117,0.6742424242424242
3229,Pesachim 28b:3,Pesachim 41b:8,152,0.5260273972602739
3230,Bava Batra 81b:5-6,Chullin 131b:9,120,0.24390243902439024
3231,Kiddushin 19a:9,Kiddushin 45a:2,107,0.6308243727598566
3232,Bava Metzia 116a:2,Pesachim 41b:8,136,0.7291666666666666
3233,Pesachim 47a:1,Pesachim 83a:4,151,0.3623529411764706
3234,Avodah Zarah 38a:2,Yevamot 46a:18,200,0.4058679706601467
3235,Shabbat 25a:1,Yevamot 61a:10,63,0.38866396761133604
3236,Zevachim 28a:2-3,Zevachim 31b:7,184,0.8364611260053619
3237,Keritot 22a:19,Keritot 4b:26,75,0.6818181818181818
3238,Bava Batra 138a:5-6,Shabbat 146b:4,107,0.4405594405594406
3239,Eruvin 19a:2,Pesachim 119a:4,147,0.4717607973421927
3240,Ketubot 23a:13,Yevamot 24b:13,102,0.459546925566343
3241,Keritot 25a:15,Yoma 85b:10,132,0.474025974025974
3242,Bava Kamma 106a:6,Shevuot 49a:8-9,175,0.015544041450777202
3243,Gittin 4b:13,Megillah 31b:5,105,0.2695417789757412
3244,Bava Metzia 49a:8,Bava Metzia 87a:17,185,0.32608695652173914
3245,Horayot 2a:16,Yoma 80a:7-8,148,0.7096774193548387
3246,Chullin 36a:8,Ketubot 22b:5,91,0.0273972602739726
3247,Eruvin 77a:4,Eruvin 87a:18,125,0.8740740740740741
3248,Bekhorot 26a:4-5,Ketubot 53b:11,92,0.646551724137931
3249,Arakhin 11a:2-3,Sukkah 51a:2-3,233,0.008438818565400843
3250,Menachot 84a:11,Yevamot 46a:22,122,0.6397306397306397
3251,Pesachim 90b:8,Pesachim 94a:1,136,0.7591240875912408
3252,Ketubot 29a:2,Ketubot 31b:12,144,0.6344827586206897
3253,Menachot 105a:4,Menachot 107a:20,70,0.8176100628930818
3254,Beitzah 27b:5,Shabbat 156b:7,150,0.7720364741641338
3255,Chullin 134b:12-13,Horayot 9a:2,183,0.03349282296650718
3256,Shabbat 102b:1,Yevamot 80b:2-3,224,0.012422360248447204
3257,Gittin 3b:3,Yevamot 30b:8,108,0.6861313868613139
3258,Makkot 6b:2,Sanhedrin 9b:2,136,0.49019607843137253
3259,Arakhin 5b:8-9,Nazir 61a:9-10,97,0.5494505494505495
3260,Berakhot 41a:4,Berakhot 44a:1,164,0.44
3261,Keritot 21a:24,Zevachim 105a:8-9,169,0.4534005037783375
3262,Sanhedrin 22b:8-9,Taanit 17a:13,178,0.3421686746987952
3263,Taanit 17b:7-8,Yoma 71b:9,285,0.5326797385620915
3264,Bekhorot 45b:10,Nazir 4a:5,88,0.7005649717514124
3265,Shabbat 69a:5,Yevamot 55a:17,71,0.5272727272727272
3266,Bava Metzia 91a:3-4,Sukkah 33b:14-15,92,0.037383177570093455
3267,Nazir 48b:6-8,Zevachim 100a:6-7,197,0.7639902676399026
3268,Rosh Hashanah 6a:1-2,Zevachim 29a:11,38,0.19653179190751446
3269,Kiddushin 4a:16,Pesachim 18b:10,96,0.44881889763779526
3270,Chullin 100b:5,Pesachim 35b:19,117,0.8065843621399177
3271,Meilah 17a:11,Rosh Hashanah 19a:5,162,0.24875621890547264
3272,Beitzah 35b:7,Shabbat 124a:15,60,0.41346153846153844
3273,Nedarim 26a:4,Nedarim 66a:3-4,182,0.7074468085106383
3274,Ketubot 34b:8,Sanhedrin 112b:6,147,0.5945945945945946
3275,Keritot 25b:10,Shevuot 7b:10,137,0.5903614457831325
3276,Bava Batra 175b:1,Ketubot 21a:8,53,0.5698924731182796
3277,Chullin 113b:3-4,Chullin 117a:16-117b:1,139,0.538961038961039
3278,Arakhin 29a:11,Avodah Zarah 49b:8,102,0.608
3279,Sukkah 11a:10,Zevachim 25b:8,112,0.3816793893129771
3280,Berakhot 47b:5,Gittin 10a:7,170,0.41700404858299595
3281,Shevuot 16b:2,Taanit 25a:20,161,0.37551020408163266
3282,Temurah 8a:14,Zevachim 114a:3,67,0.8652482269503546
3283,Yoma 30b:7-8,Zevachim 99a:15-16,140,0.7485714285714286
3284,Bava Batra 86a:5,Kiddushin 26a:2,185,0.48089887640449436
3285,Gittin 2b:6-7,Yevamot 88a:3,81,0.6390041493775933
3286,Chullin 141a:8,Rosh Hashanah 32b:25,106,0.44881889763779526
3287,Nazir 37b:7,Shevuot 26b:18,81,0.7282051282051282
3288,Gittin 51a:2-3,Ketubot 69a:6-7,213,0.974477958236659
3289,Sanhedrin 46a:11-12,Yevamot 90b:10-11,326,0.7055306427503737
3290,Yoma 74b:11,Yoma 81a:21,85,0.05351170568561873
3291,Menachot 7b:7,Zevachim 93b:2,83,0.5863874345549738
3292,Beitzah 18a:6,Gittin 44a:18,102,0.42567567567567566
3293,Eruvin 12b:9-10,Eruvin 22a:24,171,0.9476744186046512
3294,Yevamot 18a:7,Yevamot 23b:14,104,0.6896551724137931
3295,Niddah 41a:8,Temurah 28b:2-3,127,0.017142857142857144
3296,Eruvin 11b:19,Shabbat 117a:4,122,0.4271356783919598
3297,Megillah 26b:13,Yoma 21b:1,192,0.3317307692307692
3298,Beitzah 33b:2-3,Shabbat 112a:6-7,271,0.030303030303030304
3299,Sanhedrin 51a:11-12,Sanhedrin 87b:2-3,60,1.0
3300,Bava Batra 136b:3,Bava Kamma 90a:7,52,0.3904761904761905
3301,Ketubot 106b:4,Kiddushin 2b:7-8,66,0.0
3302,Menachot 50b:14,Pesachim 34b:1,68,0.6220095693779905
3303,Eruvin 91b:11,Shabbat 130b:7,74,0.6634615384615384
3304,Shabbat 25a:2,Yevamot 74a:18,210,0.014625228519195612
3305,Beitzah 25a:1,Eruvin 40a:5,50,0.6388888888888888
3306,Temurah 18b:1,Temurah 20b:13,86,0.6311111111111111
3307,Kiddushin 51a:5,Menachot 78b:15,107,0.7954545454545454
3308,Menachot 32a:11-32b:2,Shabbat 79b:3-4,145,0.25287356321839083
3309,Megillah 18b:9,Taanit 12a:12-12b:1,103,0.9026548672566371
3310,Yevamot 27b:2-3,Yevamot 51a:3,97,0.5207547169811321
3311,Yevamot 109a:13,Yevamot 111a:4,109,0.4788732394366197
3312,Tamid 26a:3,Tamid 28a:5,152,0.4228571428571429
3313,Sotah 48a:3,Yoma 9a:1-2,159,0.5789473684210527
3314,Kiddushin 78a:12-13,Zevachim 11a:6,150,0.48717948717948717
3315,Nedarim 55b:8,Shabbat 62a:10,95,0.5054945054945055
3316,Bava Metzia 91a:1,Makkot 4b:4,115,0.5054945054945055
3317,Menachot 26b:13,Zevachim 43a:6,111,0.5413533834586466
3318,Keritot 23b:12-14,Menachot 102a:17-102b:3,205,0.648854961832061
3319,Gittin 23a:5,Gittin 3b:5-4a:1,64,0.45229681978798586
3320,Pesachim 4a:6,Yoma 28b:4,153,0.6534090909090909
3321,Ketubot 74a:3-4,Yevamot 106a:1-3,391,0.4419753086419753
3322,Keritot 19b:13-14,Sanhedrin 62b:12-13,184,0.025839793281653745
3323,Eruvin 22a:24,Eruvin 95a:16,173,0.9512893982808023
3324,Makkot 13b:17,Sanhedrin 86b:4,144,0.5161290322580645
3325,Bekhorot 21b:9-22a:1,Niddah 27b:10-11,110,0.48470588235294115
3326,Menachot 70b:2,Sukkah 35a:13-35b:1,92,0.16279069767441862
3327,Berakhot 20a:7-8,Sotah 36b:6-7,309,0.27041499330655955
3328,Bava Batra 176a:6,Gittin 21a:2,65,0.5303867403314917
3329,Menachot 28b:7,Sotah 14b:6,117,0.47843137254901963
3330,Bava Metzia 4a:5-6,Bava Metzia 61a:14-15,38,0.34782608695652173
3331,Gittin 29a:13,Gittin 66a:17-66b:1,150,0.5483870967741935
3332,Pesachim 69b:6,Pesachim 93a:2,118,0.46204620462046203
3333,Bava Metzia 87b:7-8,Menachot 60b:3-4,79,0.1685823754789272
3334,Ketubot 9a:4,Kiddushin 65a:7,97,0.5673758865248227
3335,Shabbat 111a:8,Taanit 13a:5,125,0.5348837209302325
3336,Bava Batra 135b:7,Gittin 9b:8-9,168,0.7331378299120235
3337,Eruvin 91a:3,Menachot 72a:15,158,0.8112676056338028
3338,Bava Batra 136b:2-3,Gittin 47b:8,51,0.55
3339,Bava Kamma 75b:19,Sanhedrin 78a:10,98,0.691358024691358
3340,Beitzah 40b:3,Yoma 30b:10,163,0.516320474777448
3341,Kiddushin 21a:5-6,Menachot 60b:3-4,182,0.40384615384615385
3342,Berakhot 15a:24,Megillah 19b:6,74,0.7701149425287356
3343,Chullin 2b:12,Zevachim 31b:14,151,0.7896440129449838
3344,Kiddushin 52a:2,Yevamot 23b:12,61,0.896
3345,Menachot 44b:11,Zevachim 36b:20,100,0.74235807860262
3346,Keritot 17a:20-21,Keritot 9a:29,144,0.33756805807622503
3347,Niddah 19a:12-13,Sanhedrin 71a:18-19,285,0.02926829268292683
3348,Niddah 72b:3,Pesachim 80b:19,82,0.4083769633507853
3349,Avodah Zarah 41b:14,Menachot 67b:2,101,0.7622641509433963
3350,Ketubot 39b:10,Yevamot 89a:3,100,0.5606060606060606
3351,Yevamot 119a:1,Yevamot 87b:9,129,0.694980694980695
3352,Beitzah 13b:5-8,Berakhot 47a:15-47b:1,307,0.401840490797546
3353,Gittin 41b:12,Niddah 59b:11,51,0.5771812080536913
3354,Bava Batra 87b:3-4,Shabbat 42b:2-3,94,0.44368600682593856
3355,Chullin 128b:9,Chullin 74a:10,160,0.841225626740947
3356,Chullin 79a:10,Ketubot 111b:2,138,0.512280701754386
3357,Megillah 5a:17,Rosh Hashanah 4b:14,73,0.6239316239316239
3358,Bava Batra 80b:10,Taanit 25b:2,197,0.76
3359,Eruvin 65a:9,Ketubot 58a:2,68,0.5583756345177665
3360,Megillah 15b:3-4,Sanhedrin 111b:3-4,433,0.33260869565217394
3361,Zevachim 10b:4,Zevachim 5b:12,121,0.6018808777429467
3362,Kiddushin 38a:7,Rosh Hashanah 11a:12,229,0.2231237322515213
3363,Yoma 17b:2,Yoma 45a:4,86,0.585635359116022
3364,Avodah Zarah 48b:11,Berakhot 50b:12,155,0.42813455657492355
3365,Avodah Zarah 46a:9-10,Chullin 114a:16-17,31,0.05673758865248227
3366,Bava Metzia 88b:15,Chullin 102a:1,135,0.3154121863799283
3367,Sotah 9a:9,Yevamot 78a:13,207,0.6255506607929515
3368,Zevachim 112a:13,Zevachim 27b:6,88,0.6772486772486772
3369,Niddah 12a:6-7,Yevamot 20a:15,202,0.025134649910233394
3370,Kiddushin 63b:15,Yevamot 100b:17,85,0.021505376344086023
3371,Ketubot 63b:5,Shevuot 12b:2,164,0.12987012987012986
3372,Ketubot 37a:8,Sanhedrin 53b:11,96,0.6515837104072398
3373,Kiddushin 72b:6-7,Yoma 77a:1,299,0.007947019867549669
3374,Avodah Zarah 63a:12-63b:1,Eruvin 77b:1,84,0.20238095238095238
3375,Shevuot 13b:5-7,Yoma 61a:3-5,439,0.56045197740113
3376,Bava Kamma 17b:7,Bava Kamma 3a:16,98,0.52046783625731
3377,Bava Metzia 37b:11,Ketubot 73a:4-5,150,0.7601246105919003
3378,Kiddushin 58a:8,Nazir 37b:7,97,0.6824644549763034
3379,Ketubot 39a:2,Kiddushin 81b:13,207,0.0136986301369863
3380,Bava Kamma 82b:18,Menachot 64b:2,128,0.5860805860805861
3381,Bava Kamma 76b:10-77b:1,Chullin 81b:13-82a:1,46,0.03773584905660377
3382,Sanhedrin 32b:12,Sotah 8a:1,126,0.7490636704119851
3383,Bava Kamma 80a:13-14,Nazir 57b:5,98,0.40875912408759124
3384,Chullin 132a:3,Makkot 9b:7,88,0.7142857142857143
3385,Chullin 37a:4,Chullin 42a:7,72,0.6041666666666666
3386,Bava Batra 77b:3,Bava Metzia 46a:4,121,0.8661417322834646
3387,Menachot 86a:27-28,Sukkah 33b:14-15,221,0.2088888888888889
3388,Bekhorot 32a:7,Temurah 5b:1,111,0.7574468085106383
3389,Bava Metzia 5b:12,Shevuot 40b:20,76,0.9934640522875817
3390,Bava Metzia 43b:10,Beitzah 25b:12,127,0.5235294117647059
3391,Ketubot 17a:10,Kiddushin 32a:15,105,0.539568345323741
3392,Shevuot 21b:1,Shevuot 29a:4,120,0.43416370106761565
3393,Beitzah 18a:6,Beitzah 2b:13,82,0.45652173913043476
3394,Bekhorot 51a:19,Chullin 66b:12-67a:1,100,0.6642599277978339
3395,Bava Kamma 28b:18-19,Nedarim 27a:7-8,55,0.45493562231759654
3396,Yevamot 18a:7,Yevamot 26a:15,157,0.4563380281690141
3397,Sanhedrin 67b:4,Zevachim 46a:7,91,0.5054945054945055
3398,Bava Metzia 92a:17,Yevamot 39a:24,97,0.5106382978723404
3399,Bava Batra 16a:16-17,Niddah 52a:25,139,0.03468208092485549
3400,Megillah 15b:5,Shabbat 55a:7,130,0.643598615916955
3401,Temurah 28a:1,Zevachim 84a:14,94,0.7326732673267327
3402,Ketubot 71a:4,Zevachim 38b:4-5,148,0.4
3403,Kiddushin 15a:13,Sanhedrin 51b:22,71,0.7323943661971831
3404,Bava Batra 44b:2-3,Bava Kamma 33b:4-5,93,0.7627118644067796
3405,Avodah Zarah 48b:12,Pesachim 27a:7,69,0.6535947712418301
3406,Berakhot 38a:5,Chullin 120b:14,115,0.9113924050632911
3407,Pesachim 59b:11,Zevachim 64b:16,118,0.47346938775510206
3408,Bava Metzia 3b:8-9,Yevamot 87b:21-22,74,0.4981132075471698
3409,Makkot 4b:7,Zevachim 16a:4,137,0.7050359712230215
3410,Shabbat 137b:15,Shabbat 60b:3-4,107,0.12254901960784313
3411,Pesachim 4b:1,Pesachim 9a:7,130,0.525
3412,Bava Metzia 26a:6-9,Pesachim 7a:7-10,73,0.03571428571428571
3413,Chullin 117a:14,Pesachim 45a:8,92,0.7411167512690355
3414,Yoma 63b:7,Zevachim 74a:2,75,0.8466257668711656
3415,Shabbat 76a:5,Shabbat 8b:8,113,0.33976833976833976
3416,Ketubot 34b:1,Shabbat 91b:10,205,0.05150214592274678
3417,Niddah 33a:14,Sanhedrin 76a:10,112,0.5095057034220533
3418,Shevuot 31a:16-17,Zevachim 91b:7,120,0.7279693486590039
3419,Bava Batra 65b:6,Chullin 25b:9,101,0.4380952380952381
3420,Yoma 75b:11,Zevachim 57a:14,175,0.4144144144144144
3421,Bava Kamma 14a:18,Bava Kamma 48a:5,56,0.5114155251141552
3422,Sotah 43a:7,Yevamot 53b:9,159,0.5131578947368421
3423,Kiddushin 47a:14-47b:1,Shabbat 154b:15,144,0.33941605839416056
3424,Yevamot 110b:4-5,Yevamot 112b:12,182,0.8459530026109661
3425,Eruvin 46a:12-14,Niddah 6a:12-6b:2,143,0.5570175438596491
3426,Yoma 31b:2,Yoma 35a:2,75,0.7772020725388601
3427,Arakhin 10a:4,Sukkah 51a:1-2,131,0.622107969151671
3428,Bava Kamma 51a:3,Ketubot 37b:8,101,0.7085201793721974
3429,Nazir 22a:4,Nedarim 10a:9,222,0.10993657505285412
3430,Nedarim 7b:9-8a:1,Temurah 3b:18,83,0.7288888888888889
3431,Chullin 26b:4,Ketubot 29a:5,54,0.1056338028169014
3432,Arakhin 27a:1,Bava Batra 72b:9,165,0.3012345679012346
3433,Makkot 14b:6,Pesachim 95b:12,189,0.407673860911271
3434,Kiddushin 58a:8,Shevuot 26b:18,81,0.7865168539325843
3435,Bava Metzia 90b:13,Sanhedrin 65b:3-4,138,0.8571428571428571
3436,Gittin 14a:13-14,Zevachim 17b:2-3,151,0.24942263279445728
3437,Ketubot 22b:6,Yevamot 24b:7,76,0.8888888888888888
3438,Kiddushin 42b:5,Menachot 69a:8,139,0.5386819484240688
3439,Kiddushin 58a:8,Zevachim 46a:7,91,0.7446808510638298
3440,Eruvin 34b:3,Shabbat 8b:5,102,0.7177033492822966
3441,Bava Batra 25b:11,Bava Metzia 117a:8-9,231,0.6189555125725339
3442,Berakhot 4b:14,Berakhot 9b:19,99,0.6923076923076923
3443,Eruvin 100a:15,Eruvin 68b:12,90,0.5612648221343873
3444,Berakhot 3b:15,Berakhot 9b:9,130,0.44654088050314467
3445,Pesachim 25a:11-12,Yoma 82a:10-11,217,0.7748917748917749
3446,Sotah 41b:2,Yoma 69a:15,100,0.8356807511737089
3447,Sanhedrin 29a:15,Sanhedrin 40a:9,80,0.2947976878612717
3448,Chagigah 16a:12,Kiddushin 31a:2,141,0.10497237569060773
3449,Berakhot 61a:5-9,Eruvin 18a:15-18,433,0.0374037403740374
3450,Menachot 26b:9,Menachot 58a:18-58b:1,70,0.5326633165829145
3451,Bava Batra 160a:1-2,Kiddushin 49a:1,65,0.21818181818181817
3452,Kiddushin 10a:6-7,Yevamot 29b:7-8,199,0.16299559471365638
3453,Zevachim 43a:7,Zevachim 84a:6,86,0.782608695652174
3454,Bava Metzia 31b:13-14,Bava Metzia 68a:14-68b:1,31,0.22764227642276422
3455,Bekhorot 12a:1,Yoma 49b:7,117,0.5960264900662252
3456,Ketubot 61b:16,Moed Katan 12a:13,158,0.21354166666666666
3457,Bava Metzia 75a:8,Shabbat 149a:14-149b:1,141,0.7248677248677249
3458,Horayot 2a:1,Horayot 3b:3,164,0.7627627627627628
3459,Keritot 23b:5-6,Temurah 32b:5,56,0.5833333333333334
3460,Chullin 58b:12,Ketubot 36b:9,179,0.6578249336870027
3461,Sukkah 44a:5,Zevachim 110b:6,132,0.7339449541284404
3462,Nedarim 47a:3,Nedarim 57a:1,79,0.10774410774410774
3463,Gittin 59a:3-9,Sanhedrin 36a:6-13,651,0.2560240963855422
3464,Arakhin 4a:2,Megillah 3a:16,103,0.6287625418060201
3465,Chullin 103a:16,Chullin 37a:11,116,0.6446886446886447
3466,Berakhot 11a:20,Sukkah 7b:16,89,0.8186046511627907
3467,Kiddushin 76b:5-7,Sanhedrin 36b:9-11,267,0.5953654188948306
3468,Nedarim 16b:7-17a:1,Shevuot 27a:4,150,0.7430167597765364
3469,Sanhedrin 57a:24-57b:1,Sanhedrin 74a:2,160,0.7636363636363637
3470,Keritot 17a:2-3,Shabbat 103b:11,116,0.48
3471,Ketubot 82a:1,Kiddushin 15a:8,129,0.7832699619771863
3472,Kiddushin 48b:3,Pesachim 63a:3,194,0.04835164835164835
3473,Bekhorot 41a:15,Niddah 41a:8,110,0.869198312236287
3474,Sanhedrin 55b:4-6,Sanhedrin 69a:15-16,265,0.029197080291970802
3475,Ketubot 100a:6,Yevamot 67b:2,188,0.7974137931034483
3476,Menachot 99b:21,Pesachim 119a:4,154,0.5172413793103449
3477,Arakhin 14b:16-17,Nazir 37b:7,114,0.49714285714285716
3478,Shabbat 45a:4,Sukkah 10a:15-10b:1,231,0.017278617710583154
3479,Megillah 9b:17,Zevachim 119a:7,132,0.6706948640483383
3480,Bava Kamma 42b:17-18,Yevamot 24b:1-2,103,0.10497237569060773
3481,Bekhorot 24a:16,Gittin 75a:5-6,112,0.6686567164179105
3482,Arakhin 20a:22-23,Ketubot 46a:1-2,207,0.6752688172043011
3483,Nedarim 69b:1,Temurah 25b:17-18,184,0.10714285714285714
3484,Eruvin 47a:12-16,Yevamot 41a:18-41b:1,222,0.5027522935779817
3485,Zevachim 26b:12-27a:2,Zevachim 36b:6-7,142,0.0481283422459893
3486,Kiddushin 58b:3,Makkot 20a:4-5,167,0.0262582056892779
3487,Bava Batra 153b:4-5,Shabbat 6b:10,85,0.07308970099667775
3488,Menachot 73b:14,Zevachim 45a:14,113,0.7751937984496124
3489,Bava Metzia 4a:5-6,Nazir 40a:13-14,77,0.03115264797507788
3490,Menachot 62a:14-17,Sukkah 37b:10-38a:1,460,0.20964360587002095
3491,Temurah 25b:17-18,Zevachim 30a:3-4,208,0.4428904428904429
3492,Bava Kamma 102a:13,Bava Kamma 95a:9,180,0.4724770642201835
3493,Bava Metzia 94a:5,Kiddushin 19b:13,164,0.8901408450704226
3494,Nedarim 36a:8,Zevachim 12b:3,106,0.8451882845188284
3495,Beitzah 3b:11-15,Yevamot 81a:10-81b:3,251,0.004711425206124852
3496,Pesachim 42a:1,Temurah 7b:4,130,0.6736842105263158
3497,Bava Kamma 74b:14,Gittin 55b:6,146,0.5114754098360655
3498,Pesachim 41b:18-19,Yevamot 55a:13,58,0.4645161290322581
3499,Gittin 42a:14,Gittin 8b:11-9a:1,163,0.9113149847094801
3500,Makkot 13b:14,Nazir 5a:8,79,0.9875
3501,Niddah 52a:3-4,Sanhedrin 68b:1-2,154,0.5930232558139535
3502,Meilah 12a:10,Meilah 2b:7,58,0.5771144278606966
3503,Eruvin 19b:15-17,Eruvin 22a:11-13,251,0.3984526112185687
3504,Keritot 17a:2-3,Shabbat 70b:1,147,0.48338368580060426
3505,Shevuot 21a:7,Taanit 17a:13,164,0.0199501246882793
3506,Bava Batra 8b:3,Yevamot 35b:8-9,142,0.5192307692307693
3507,Avodah Zarah 6b:18-7a:1,Bava Kamma 95a:9,98,0.3381294964028777
3508,Bava Metzia 99b:6,Meilah 19b:12-20a:1,158,0.69375
3509,Chullin 131b:15,Chullin 38b:6-7,137,0.009900990099009901
3510,Chagigah 10a:13,Yoma 85b:6,111,0.7574468085106383
3511,Bava Metzia 51a:20,Ketubot 84a:1,118,0.7384615384615385
3512,Horayot 12b:5-6,Yoma 73a:6-8,358,0.3939393939393939
3513,Sanhedrin 86b:4,Shabbat 154a:7,106,0.736
3514,Menachot 75b:8-9,Pesachim 35a:14,129,0.5302013422818792
3515,Keritot 28a:8-10,Yoma 41a:1-3,224,0.3711340206185567
3516,Berakhot 40a:11,Eruvin 54a:8,195,0.5195876288659794
3517,Beitzah 7a:15,Menachot 100a:14-15,164,0.5508684863523573
3518,Arakhin 29a:1,Bekhorot 32a:25,154,0.7899159663865546
3519,Makkot 13b:14,Yevamot 17b:5,81,0.6470588235294118
3520,Bava Batra 118b:1-2,Berakhot 55b:12,123,0.22727272727272727
3521,Gittin 33b:15-34a:1,Kiddushin 42a:9,197,0.7903930131004366
3522,Makkot 19a:10-19b:1,Zevachim 45a:11-12,128,0.9844961240310077
3523,Chullin 114a:16-17,Zevachim 5a:15,170,0.5225653206650831
3524,Menachot 26a:1,Pesachim 16b:4,89,0.5539906103286385
3525,Pesachim 40b:6,Shabbat 156a:3,132,0.021834061135371178
3526,Ketubot 67a:2,Shabbat 33b:4,199,0.014925373134328358
3527,Kiddushin 75a:16,Yevamot 100b:7,127,0.5827338129496403
3528,Gittin 57b:6-7,Sanhedrin 96b:8,147,0.8246153846153846
3529,Chagigah 17b:7,Rosh Hashanah 5a:4,121,0.7232472324723247
3530,Eruvin 82a:6-7,Nazir 62a:10,118,0.5357142857142857
3531,Bava Metzia 118a:7-8,Bava Metzia 11a:7-8,69,0.9444444444444444
3532,Bekhorot 7a:17,Chullin 58a:11,96,0.37662337662337664
3533,Yoma 35b:15-36a:1,Yoma 39a:7-8,202,0.38461538461538464
3534,Bava Kamma 112a:2,Bava Metzia 62a:3,105,0.587360594795539
3535,Bava Metzia 93a:17-19,Shevuot 49b:6-8,174,0.11379310344827587
3536,Menachot 10a:10,Sotah 3a:19-20,118,0.6552901023890785
3537,Keritot 21a:24,Niddah 51a:7-8,169,0.7237569060773481
3538,Menachot 13a:7,Menachot 59b:15,88,0.3284671532846715
3539,Menachot 84a:10,Taanit 3b:6,122,0.3924050632911392
3540,Bava Batra 137a:1,Ketubot 95b:5,142,0.9198606271777003
3541,Ketubot 17a:9-10,Sotah 41b:4,167,0.7256637168141593
3542,Bekhorot 31a:8-9,Yevamot 25b:9-10,142,0.7943661971830986
3543,Keritot 26b:5,Shevuot 8b:7,126,0.6601307189542484
3544,Ketubot 91b:18-92a:1,Pesachim 31a:3,148,0.7090301003344481
3545,Shabbat 26b:1,Yevamot 4b:6,184,0.49877750611246946
3546,Bekhorot 45b:18-46a:2,Gittin 36a:1-3,116,0.07234042553191489
3547,Nazir 51b:5,Nazir 65a:3,62,0.6835443037974683
3548,Makkot 14a:3,Shabbat 73a:4,100,0.00546448087431694
3549,Eruvin 79b:10,Gittin 64b:11,141,0.7947882736156352
3550,Menachot 90a:14-15,Yoma 29b:3-4,166,0.8415300546448088
3551,Eruvin 12a:11,Eruvin 9b:12,86,0.6923076923076923
3552,Avodah Zarah 71b:16,Yevamot 47b:6,131,0.624113475177305
3553,Niddah 4b:17,Shabbat 94a:2,121,0.21218961625282168
3554,Berakhot 64a:4-5,Horayot 14a:4,101,0.20307692307692307
3555,Arakhin 29a:3-4,Bava Kamma 109b:7,134,0.6404494382022472
3556,Nazir 34a:2,Nazir 8a:8,103,0.775330396475771
3557,Arakhin 21a:6,Yevamot 106a:14,127,0.6950354609929078
3558,Menachot 10b:3-7,Zevachim 24b:17-25a:4,132,0.3973509933774834
3559,Chullin 86a:8,Ketubot 78a:5,53,0.734375
3560,Ketubot 12a:6,Ketubot 23a:9,78,0.6162162162162163
3561,Niddah 2a:2,Niddah 4b:5,111,0.4189723320158103
3562,Chullin 26b:9,Niddah 52b:5,141,0.5750798722044729
3563,Keritot 7b:8-9,Niddah 23b:1-2,171,0.6176470588235294
3564,Menachot 78b:1,Pesachim 63b:2,49,0.5433526011560693
3565,Eruvin 14a:5,Sukkah 18a:7,185,0.8564356435643564
3566,Avodah Zarah 37a:9,Gittin 76b:20,123,0.5323741007194245
3567,Gittin 51b:1-3,Ketubot 18a:5-6,262,0.8576779026217228
3568,Menachot 68a:13,Rosh Hashanah 19b:2,98,0.3148148148148148
3569,Bava Metzia 100b:17,Nedarim 65a:5,186,0.02494802494802495
3570,Bava Batra 43a:2,Ketubot 83a:5,115,0.7857142857142857
3571,Keritot 14a:8,Zevachim 43a:5,161,0.35195530726256985
3572,Bava Metzia 102a:7,Chullin 141b:15,96,0.5934959349593496
3573,Shabbat 43a:9,Sukkah 46b:7,204,0.041379310344827586
3574,Beitzah 36a:21,Shabbat 75a:6,81,0.5363984674329502
3575,Bava Batra 154a:4,Bava Metzia 72b:1,55,0.35714285714285715
3576,Menachot 103b:18,Yevamot 104b:7-8,125,0.6132404181184669
3577,Ketubot 27b:11,Yevamot 88a:13,210,0.3632183908045977
3578,Ketubot 2a:2,Ketubot 70b:6,121,0.5214285714285715
3579,Bava Batra 176a:3-5,Gittin 86a:4-6,187,0.12653061224489795
3580,Niddah 44a:12-13,Yevamot 87a:15-16,192,0.06896551724137931
3581,Ketubot 36a:5,Sukkah 33b:14,72,0.484375
